,time,DRAM,CPU,Iteration
18949,22474.295424,1564026,38859050,0
16887,22474.931602,2640618,41385227,17
18950,22475.393148,2237956,36943224,6
18951,22475.876415,2021790,35502116,16
18952,22477.077941,1559787,36553277,8
16888,22479.758309,6641811,100606282,5
18953,22479.889709,2488030,41080051,10
16889,22479.940142,1814100,36960178,13
16890,22480.469591,6090800,82923041,1
16891,22480.702679,5382961,91094971,9
18954,22480.734112,6035699,57254368,12
16892,22480.773109,1449585,41232638,7
18955,22481.315946,5154080,50235325,18
18956,22483.103687,1386007,34044054,14
18957,22483.316242,1750522,31941732,2
18958,22483.879836,2521939,35383437,4
18959,22484.242278,1280043,31975640,0
16893,22484.91602,1720852,37434895,17
18960,22485.382993,2199809,35196940,6
18961,22485.909272,2009074,38926866,16
18962,22487.088183,1458062,36129421,8
16894,22489.71227,5989075,94146729,5
18963,22489.887839,1360576,34332275,10
16895,22489.940857,2246433,36231147,13
16896,22490.493726,6116231,90993246,1
18964,22490.689169,3284878,45505100,12
16897,22490.699295,5065071,92773437,9
16898,22490.773715,1140171,42249892,7
18965,22491.31361,6022983,51693386,18
18966,22493.097472,1284281,34773085,14
18967,22493.265749,2026028,38859049,2
18968,22493.878352,1381768,35671658,4
18969,22494.281978,1945495,36298964,0
16899,22494.903271,4598830,50710043,17
18970,22495.397829,2382066,34857856,6
18971,22495.869941,1966688,35349528,16
18972,22497.088388,1987882,38638645,8
16900,22499.774918,5942451,88653564,5
18973,22499.893794,1254611,36841499,10
16901,22499.941866,1864963,39944119,13
16902,22500.450568,5162557,87144639,1
16903,22500.697329,5264282,84584554,9
18974,22500.715426,5226135,54202609,12
16904,22500.778405,1369052,39927165,7
18975,22501.313239,5802578,52354601,18
18976,22503.072616,1352098,33298069,14
18977,22503.30094,2445645,34535726,2
18978,22503.879187,2877977,37316216,4
18979,22504.249594,1686944,35756429,0
16905,22504.92,2216763,39893256,17
18980,22505.402519,1911587,39689805,6
18981,22505.930666,1555549,36841499,16
18982,22507.06251,1364814,34349230,8
16906,22509.738213,6006029,93943278,5
18983,22509.876932,1424154,34518772,10
16907,22509.943728,1046923,36146376,13
16908,22510.498214,5734762,85737441,1
18984,22510.700415,2920363,39757623,12
16909,22510.704669,4831950,84720188,9
16910,22510.75498,2873739,47217475,7
18985,22511.313081,6290012,55525038,18
18986,22513.096026,1784431,38926866,14
18987,22513.263049,4679362,42368571,2
18988,22513.879194,1835293,37570530,4
18989,22514.295736,1661513,38265652,0
16911,22514.910713,2568563,42012533,17
18990,22515.382245,2047221,33704970,6
18991,22515.876674,1483493,35722520,16
18992,22517.098054,1970926,35400390,8
16912,22519.759066,5887349,87144640,5
18993,22519.882451,1322428,34688313,10
16913,22519.941178,2085367,36638048,13
16914,22520.449631,5993313,90637207,1
16915,22520.703686,4831950,83584256,9
18994,22520.711163,6107754,54846869,12
16916,22520.780354,1241896,39757622,7
18995,22521.330922,6179810,54321289,18
18996,22523.105924,2026028,35027398,14
18997,22523.317957,1572503,32382541,2
18998,22523.867128,2471076,36265055,4
18999,22524.236319,3039042,38062201,0
16917,22524.908011,2174377,40028890,17
19000,22525.397596,1496209,36265055,6
19001,22525.921513,2140469,39333768,16
19002,22527.105691,1470778,35485162,8
16918,22529.774343,5768670,91603597,5
19003,22529.897604,2178616,39147271,10
16919,22529.940541,1229181,36468505,13
16920,22530.49186,4959107,84923638,1
16921,22530.652985,5276998,88602702,9
19004,22530.704785,6162855,55931939,12
19005,22531.331833,5963643,53304036,18
19006,22533.101553,1106262,36807590,14
19007,22533.271039,2068414,36383735,2
19008,22533.872637,3547669,40266249,4
19009,22534.23351,2691481,41029189,0
16922,22534.911852,2343920,37977430,17
19010,22535.382694,1831055,36400689,6
19011,22535.872088,1580980,35925971,16
19012,22537.085282,2678765,37655301,8
16923,22539.758475,5641513,90637207,5
19013,22539.878869,1207988,33721924,10
16924,22539.940017,1055399,35756429,13
16925,22540.478757,5658467,89382596,1
16926,22540.697118,6073845,89586046,9
19014,22540.715455,5713569,56677925,12
19015,22541.326503,6328159,56745741,18
19016,22543.091325,1979404,35078261,14
19017,22543.319445,2377828,35468208,2
19018,22543.869773,1576741,31806098,4
19019,22544.236405,3912184,47302246,0
16927,22544.91588,2059936,43843587,17
19020,22545.387414,1678467,33908421,6
19021,22545.929601,1555549,37807888,16
19022,22547.088665,1458062,36739773,8
16928,22549.756895,4844666,90145535,5
19023,22549.906076,1843770,36468506,10
16929,22549.940324,1572503,34264459,13
16930,22550.50093,5933974,88229709,1
16931,22550.683081,6027222,92519124,9
19024,22550.70893,3323025,41859944,12
19025,22551.314301,6921556,63934327,18
19026,22553.086956,928243,34162733,14
19027,22553.269523,1996358,34993489,2
19028,22553.882603,1330906,34552680,4
19029,22554.286586,1648797,36485460,0
16932,22554.929017,1712375,40317112,17
19030,22555.387292,1356336,31992594,6
19031,22555.862929,1835293,35824246,16
19032,22557.097159,1233419,35196940,8
16933,22559.775837,5794101,91569689,5
19033,22559.884712,1233419,31483968,10
16934,22559.940659,1725091,39503309,13
16935,22560.502646,5272759,84550645,1
19034,22560.737603,2131992,40367974,12
19035,22561.311751,5912781,59644911,18
16936,22562.611158,6722344,108218723,9
19036,22563.093487,1008776,29127333,14
19037,22563.318369,2428690,34654406,2
19038,22563.904613,2564324,37502713,4
19039,22564.241429,2513461,37672255,0
16937,22564.917232,1831055,36434597,17
19040,22565.347379,1784431,35230848,6
19041,22565.927195,1029968,37723117,16
19042,22567.102721,2259149,38028293,8
16938,22569.77325,5442302,89721679,5
19043,22569.886851,1864963,36282010,10
16939,22569.940766,1470778,34196642,13
16940,22570.504946,6010268,87958442,1
19044,22570.700903,3017850,38299561,12
16941,22570.822684,6103516,98080105,9
19045,22571.330056,5938212,59170193,18
19046,22573.083629,1089308,39808485,14
19047,22573.270071,1843771,35417344,2
19048,22573.889979,1318190,31433105,4
19049,22574.291981,754463,30992296,0
16942,22574.93113,2738105,44386122,17
19050,22575.387965,3657871,39927165,6
19051,22575.867484,1432631,34518772,16
19052,22577.06298,1636081,34027100,8
16943,22579.789176,5938212,94129775,5
19053,22579.888106,1712375,34535726,10
16944,22579.939797,1152886,36400689,13
16945,22580.502852,5599128,82804362,1
16946,22580.683553,5980597,100402832,9
19054,22580.683982,4615783,48912896,12
19055,22581.312117,6184048,62171088,18
19056,22583.096541,1029968,28873020,14
19057,22583.314337,2784729,36231147,2
19058,22583.895541,2755059,39181180,4
19059,22584.240402,1479255,32602946,0
16947,22584.916785,2767775,40893555,17
19060,22585.386491,4993015,45979818,6
19061,22585.882734,1140171,35400391,16
19062,22587.062892,2759298,37197537,8
16948,22589.714558,5293952,93434651,5
19063,22589.924538,1962450,34976535,10
16949,22589.941127,1203749,34823948,13
16950,22590.502124,6010267,88840061,1
19064,22590.696448,5395678,50438775,12
16951,22590.70458,6294251,110761854,9
19065,22591.287476,5946689,60746935,18
19066,22593.092621,1771715,37434896,14
19067,22593.269927,1784430,37231446,2
19068,22593.888133,1127455,31144883,4
19069,22594.283974,1102023,33942328,0
16952,22594.904756,2975464,41944716,17
19070,22595.370026,4751417,47420925,6
19071,22595.882099,3017849,43351915,16
19072,22597.100387,2000596,36553276,8
16953,22599.757704,6052653,88026259,5
19073,22599.889024,1288520,33382840,10
16954,22599.940352,1720852,38655599,13
16955,22600.502197,6014506,85906982,1
16956,22600.704611,6264581,96028646,9
19074,22600.733627,3751119,46437581,12
19075,22601.31254,6650289,63323974,18
19076,22603.077291,1576742,35349528,14
19077,22603.301143,2271865,35586887,2
19078,22603.881037,2318488,32958985,4
19079,22604.240133,1572503,33552382,0
16957,22604.929714,1318190,35993788,17
19080,22605.363956,5633036,51981609,6
19081,22605.919554,1441108,33535427,16
19082,22607.084883,2547370,38180882,8
16958,22609.777705,5616082,84482829,5
19083,22609.89817,2208286,38503011,10
16959,22609.939333,1390245,34823947,13
16960,22610.507359,6230672,82058377,1
16961,22610.699855,5323622,85194906,9
19084,22610.718132,1907348,37197537,12
19085,22611.310986,6561280,63527425,18
19086,22613.091833,1992119,37400987,14
19087,22613.270637,2157423,35858154,2
19088,22613.880165,2148946,37333170,4
19089,22614.294741,1839532,34603543,0
16962,22614.929746,2246432,38842095,17
19090,22615.369929,5518596,51320393,6
19091,22615.871542,2021790,39401585,16
19092,22617.063148,1725091,36434597,8
16963,22619.772316,5514357,79650879,5
19093,22619.88914,1271566,31280517,10
16964,22619.940069,1165602,35773383,13
16965,22620.517431,7175870,87314182,1
16966,22620.699477,5171034,85788303,9
19094,22620.730063,1907349,36315918,12
19095,22621.314363,4899766,63222250,18
19096,22623.092971,1712376,33806695,14
19097,22623.314545,1623365,33704969,2
19098,22623.874297,2322727,31670465,4
19099,22624.240089,2691481,37757026,0
16967,22624.918318,1814101,38553874,17
19100,22625.382888,2221001,40622288,6
19101,22625.922079,1945495,33738878,16
19102,22627.097178,2076891,36824544,8
16968,22629.756923,5976359,75242784,5
19103,22629.88693,2089606,35095215,10
16969,22629.940196,1135932,35434299,13
16970,22630.470767,5811055,81871880,1
16971,22630.698854,4607306,75124105,9
19104,22630.730129,1758999,34654406,12
19105,22631.311104,6201003,63696967,18
19106,22633.092459,1920064,36214193,14
19107,22633.266187,2038744,36926270,2
19108,22633.882278,2674527,39791531,4
19109,22634.271389,1267327,33196343,0
16972,22634.931435,1712375,37553575,17
19110,22635.393589,1636082,33552381,6
19111,22635.868667,2543132,40588379,16
19112,22637.090421,3267924,41842991,8
16973,22639.757425,5921258,82363552,5
19113,22639.871365,1339383,35146078,10
16974,22639.939571,1144410,33416748,13
16975,22640.478929,6048415,87839763,1
16976,22640.682337,4306370,76904297,9
19114,22640.734137,1695421,35705566,12
19115,22641.542187,5399916,55965848,18
19116,22643.089199,1428392,35586886,14
19117,22643.298011,3501045,41554769,2
19118,22643.884884,1644558,32229953,4
19119,22644.23992,2195570,37977430,0
16977,22644.916379,1835293,36994086,17
19120,22645.387717,1801384,40690105,6
19121,22645.927651,1415676,38045247,16
19122,22647.089868,1848009,35773383,8
16978,22649.712084,5628797,80820720,5
19123,22649.917821,1712375,34366183,10
16979,22649.940217,1462300,35519071,13
16980,22650.479084,7794698,88670518,1
19124,22650.713041,1140171,33654107,12
16981,22650.957536,6145901,90942382,9
19125,22653.090545,1080831,33230252,14
19126,22653.264897,3793504,44504801,2
19127,22653.866184,3174676,40893555,4
19128,22654.290205,1742045,32026503,0
16982,22654.930598,2140469,36265056,17
19129,22655.395829,3255209,38706461,6
19130,22655.862628,1691183,35773383,16
19131,22657.098297,1932780,34264459,8
16983,22659.775997,6061131,88026259,5
19132,22659.894511,1805623,36977133,10
16984,22659.943458,1352099,36282009,13
16985,22660.49951,6408691,85194906,1
16986,22660.684732,6213718,91027154,9
19133,22660.760687,1237657,37621392,12
19134,22663.091874,2004835,36095513,14
19135,22663.307707,1568265,39028592,2
19136,22663.833684,5416870,49099392,4
19137,22664.23991,1284282,34213596,0
16987,22664.918579,3208585,38197835,17
19138,22665.391077,2890693,38519966,6
19139,22665.929083,1758999,38553874,16
19140,22667.102645,1508925,33688015,8
16988,22669.75734,5357530,79040527,5
19141,22669.889438,1631843,32891167,10
16989,22669.940835,1364813,34467909,13
16990,22670.428877,6569756,85245768,1
16991,22670.684247,5993313,90857612,9
19142,22670.729573,1381768,32433404,12
19143,22673.091969,1945496,35298666,14
19144,22673.27153,1288519,32111274,2
19145,22673.850295,4908244,51049127,4
19146,22674.285533,1475016,35892063,0
16992,22674.930261,2182854,37807888,17
19147,22675.396087,2437167,40639241,6
19148,22675.875634,1530117,34552680,16
19149,22677.079724,1767476,35925971,8
16993,22679.77371,6120470,83499484,5
19150,22679.891494,2772013,38163927,10
16994,22679.933841,1411438,35739475,13
16995,22680.491183,4433526,82244873,1
16996,22680.681718,6145901,92264811,9
19151,22680.753757,2818638,40927463,12
19152,22683.075626,1165602,33569336,14
19153,22683.328509,1521641,39791531,2
19154,22683.85068,4442003,47064887,4
19155,22684.235505,2772013,42046441,0
16997,22684.918927,2259149,37367079,17
19156,22685.385468,3365411,37706163,6
19157,22685.90558,1669990,40351020,16
19158,22687.101339,1856486,38265652,8
16998,22689.773757,5781385,81481934,5
19159,22689.882505,1470778,34247504,10
16999,22689.933507,1614889,35298665,13
17000,22690.477742,5764432,87568495,1
17001,22690.684297,6179810,92281766,9
19160,22690.738925,1415676,33857558,12
19161,22693.089658,2199809,40096707,14
19162,22693.270492,1767476,34535726,2
19163,22693.882877,2475315,38892958,4
19164,22694.250401,5997552,54626465,0
17002,22694.932879,2653333,37146675,17
19165,22695.387228,2721151,38570828,6
19166,22695.861638,2280341,36739773,16
19167,22697.085534,1513163,32687717,8
17003,22699.774796,5505880,79633925,5
19168,22699.89398,1165602,35383437,10
17004,22699.934167,1500448,37536621,13
17005,22700.498833,5501641,85737441,1
17006,22700.683535,5764431,94112820,9
19169,22700.744128,1373291,33230251,12
19170,22703.04278,1436869,35010443,14
19171,22703.32584,1135932,31399197,2
19172,22703.880822,2187093,37061903,4
19173,22704.238858,4344517,49930148,0
17007,22704.91937,3967286,41232639,17
19174,22705.387497,2288818,36824544,6
19175,22705.91439,1377530,39605035,16
19176,22707.102315,1296997,37553575,8
17008,22709.758621,5853441,80888536,5
19177,22709.897582,1335144,32416449,10
17009,22709.933318,1831054,35569933,13
17010,22710.467315,5217658,84465874,1
19178,22710.738211,3827413,42029487,12
17011,22710.739944,6942749,86263021,9
19179,22713.095953,1085069,35383437,14
19180,22713.272403,2072653,40232340,2
19181,22713.863768,1373291,33399794,4
19182,22714.281538,1559787,36790636,0
17012,22714.931898,2000596,36926269,17
19183,22715.390042,2360874,36434598,6
19184,22715.863778,1246134,37112766,16
19185,22717.111007,2538893,40401883,8
17013,22719.758142,6417169,75853136,5
19186,22719.87757,1568264,37112766,10
17014,22719.950311,1572503,38299561,13
17015,22720.445215,6234911,87178548,1
17016,22720.706553,6434123,92586941,9
19187,22720.745279,1042684,33281115,12
19188,22723.093259,979106,34501817,14
19189,22723.29852,2284579,33145481,2
19190,22723.889523,2153184,37757026,4
19191,22724.234547,2089606,36705865,0
17017,22724.917951,2780491,38536920,17
19192,22725.390633,2555847,39232042,6
19193,22725.89512,1487732,37299262,16
19194,22727.091239,966390,35044352,8
17018,22729.772209,5637275,75141059,5
19195,22729.895049,1678467,32670763,10
17019,22729.940205,2093845,37231445,13
17020,22730.498266,7052951,86602105,1
17021,22730.704162,6234911,81041124,9
19196,22730.749189,4090203,47319200,12
19197,22733.091036,1356337,33688016,14
19198,22733.272477,1894633,37231445,2
19199,22733.848828,4573399,45589871,4
19200,22734.273942,2339681,36468506,0
17022,22734.934114,2271864,36790635,17
19201,22735.386442,2288818,36892361,6
19202,22735.872126,1585219,38214789,16
19203,22737.062565,2458361,40588379,8
17023,22739.756656,5306667,81600613,5
19204,22739.87778,2750821,42436388,10
17024,22739.940928,1386007,34722222,13
17025,22740.479372,6518894,89196100,1
19205,22740.738561,1127455,31314426,12
17026,22740.752667,6065368,89653863,9
19206,22743.092003,1072354,38316514,14
19207,22743.279028,5048116,47522651,2
19208,22743.852798,4993014,49964057,4
19209,22744.240172,1597935,37638346,0
17027,22744.917752,3234016,39181180,17
19210,22745.389618,754463,31806098,6
19211,22745.919556,1419915,34840902,16
19212,22747.092363,1428392,34620497,8
17028,22749.779974,6158617,86178250,5
19213,22749.824996,1364814,34874810,10
17029,22749.946089,1547072,34179688,13
17030,22750.478629,4781087,75259738,1
17031,22750.682833,4976061,81685384,9
19214,22750.719626,2085368,38689507,12
19215,22753.095013,1114739,36298964,14
19216,22753.268828,5747478,48912896,2
19217,22753.851341,6328159,55389404,4
19218,22754.278118,996059,31009250,0
17032,22754.933695,2492268,37977430,17
19219,22755.390339,2246433,35654704,6
19220,22755.868606,1462301,38723416,16
19221,22757.079551,1428392,36451552,8
17033,22759.782763,4569160,74513753,5
19222,22759.892598,3106859,37723117,10
17034,22759.937276,1169840,36248101,13
17035,22760.498832,6408692,87907579,1
17036,22760.683619,5980597,87941487,9
19223,22760.73635,1271566,32721626,12
19224,22763.091844,1097785,35078261,14
19225,22763.293785,5853441,47353109,2
19226,22763.86836,6298489,56152344,4
19227,22764.241935,864665,34417047,0
17037,22764.917395,2280342,36027697,17
19228,22765.391741,1843770,36570231,6
19229,22765.926775,1402961,37180583,16
19230,22767.085704,1568265,36248101,8
17038,22769.797957,5747477,90382894,5
19231,22769.862272,2424452,41605632,10
17039,22769.939665,1157125,34518772,13
17040,22770.497919,6137424,89077420,1
17041,22770.682467,5726285,100182428,9
